query_id,object_id,domain_id,relevance
q-rf_1239_sprint-object_hard_v3-0440,obj-12-04-rainfall-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0440,obj-15-01-rainfall-02-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0440,obj-15-01-rainfall-02-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0440,obj-15-01-rainfall-02-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0440,obj-15-01-rainfall-02-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0440,obj-15-01-rainfall-02-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02,domain-09,2
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0441,obj-09-02-rainfall-02-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0442,obj-02-03-rainfall-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02,domain-13,2
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02-snm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02-snm02,domain-13,1
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02-snm03,domain-13,1
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02-cnm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0443,obj-13-04-rainfall-02-ncf01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02,domain-01,2
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0444,obj-01-04-rainfall-02-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02,domain-07,2
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02-snm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02-snm02,domain-07,1
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02-snm03,domain-07,1
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02-cnm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0445,obj-07-02-rainfall-02-ncf01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0446,obj-12-03-rainfall-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02,domain-05,2
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02-snm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02-snm02,domain-05,1
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02-snm03,domain-05,1
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02-cnm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0447,obj-05-04-rainfall-02-ncf01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02,domain-11,2
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0448,obj-11-03-rainfall-02-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02,domain-04,2
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02-snm01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02-snm02,domain-04,1
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02-snm03,domain-04,1
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02-cnm01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0449,obj-04-04-rainfall-02-ncf01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02,domain-10,2
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02-snm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02-snm02,domain-10,1
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02-snm03,domain-10,1
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02-cnm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0450,obj-10-03-rainfall-02-ncf01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02,domain-03,2
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0451,obj-03-04-rainfall-02-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02,domain-15,2
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0452,obj-15-04-rainfall-02-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02,domain-10,2
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02-snm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02-snm02,domain-10,1
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02-snm03,domain-10,1
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02-cnm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0453,obj-10-02-rainfall-02-ncf01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02,domain-03,2
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0454,obj-03-03-rainfall-02-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02,domain-14,2
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02-snm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02-snm02,domain-14,1
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02-snm03,domain-14,1
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02-cnm01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0455,obj-14-04-rainfall-02-ncf01,domain-14,1
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02,domain-05,2
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0456,obj-02-04-rainfall-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02-snm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02-snm02,domain-05,1
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02-snm03,domain-05,1
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02-cnm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0456,obj-05-01-rainfall-02-ncf01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03,domain-12,2
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0457,obj-12-04-street_light_state-03-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02,domain-08,2
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0458,obj-08-02-street_light_state-02-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01,domain-12,2
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0459,obj-12-04-street_light_state-01-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02,domain-01,2
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02-snm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02-snm02,domain-01,1
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02-snm03,domain-01,1
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02-cnm01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0460,obj-01-03-street_light_state-02-ncf01,domain-01,1
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0461,obj-12-04-street_light_state-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02,domain-09,2
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0462,obj-09-02-street_light_state-02-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03,domain-09,2
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0463,obj-09-02-street_light_state-03-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02,domain-02,2
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02-snm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02-snm02,domain-02,1
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02-snm03,domain-02,1
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02-cnm01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0464,obj-02-03-street_light_state-02-ncf01,domain-02,1
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02,domain-13,2
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02-snm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02-snm02,domain-13,1
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02-snm03,domain-13,1
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02-cnm01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0465,obj-13-04-street_light_state-02-ncf01,domain-13,1
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01,domain-09,2
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01-snm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01-snm02,domain-09,1
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01-snm03,domain-09,1
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01-cnm01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0466,obj-09-02-street_light_state-01-ncf01,domain-09,1
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02,domain-07,2
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02-snm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02-snm02,domain-07,1
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02-snm03,domain-07,1
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02-cnm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0467,obj-07-02-street_light_state-02-ncf01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02,domain-12,2
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0468,obj-12-03-street_light_state-02-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03,domain-12,2
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03-snm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03-snm02,domain-12,1
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03-snm03,domain-12,1
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03-cnm01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0469,obj-12-03-street_light_state-03-ncf01,domain-12,1
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02,domain-05,2
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02,domain-08,2
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02-snm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02-snm02,domain-05,1
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02-snm03,domain-05,1
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02-cnm01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0470,obj-05-04-street_light_state-02-ncf01,domain-05,1
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02-snm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02-snm02,domain-08,1
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02-snm03,domain-08,1
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02-cnm01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0470,obj-08-01-street_light_state-02-ncf01,domain-08,1
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02,domain-11,2
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02-snm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02-snm02,domain-11,1
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02-snm03,domain-11,1
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02-cnm01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0471,obj-11-03-street_light_state-02-ncf01,domain-11,1
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02,domain-04,2
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02,domain-07,2
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02-snm01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02-snm02,domain-04,1
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02-snm03,domain-04,1
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02-cnm01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0472,obj-04-04-street_light_state-02-ncf01,domain-04,1
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02-snm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02-snm02,domain-07,1
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02-snm03,domain-07,1
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02-cnm01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0472,obj-07-01-street_light_state-02-ncf01,domain-07,1
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03,domain-15,2
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0473,obj-15-04-street_light_state-03-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03,domain-03,2
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03,domain-06,2
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0474,obj-03-04-street_light_state-03-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03-snm01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03-snm02,domain-06,1
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03-snm03,domain-06,1
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03-cnm01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0474,obj-06-01-street_light_state-03-ncf01,domain-06,1
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01,domain-03,2
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0475,obj-03-04-street_light_state-01-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02,domain-10,2
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01,domain-15,2
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02-snm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02-snm02,domain-10,1
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02-snm03,domain-10,1
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02-cnm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0476,obj-10-03-street_light_state-02-ncf01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0476,obj-15-04-street_light_state-01-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02,domain-03,2
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0477,obj-03-04-street_light_state-02-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02,domain-15,2
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02-snm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02-snm02,domain-15,1
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02-snm03,domain-15,1
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02-cnm01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0478,obj-15-04-street_light_state-02-ncf01,domain-15,1
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02,domain-10,2
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02-snm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02-snm02,domain-10,1
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02-snm03,domain-10,1
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02-cnm01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0479,obj-10-02-street_light_state-02-ncf01,domain-10,1
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01,domain-03,2
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0480,obj-03-03-street_light_state-01-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02,domain-03,2
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0481,obj-03-03-street_light_state-02-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03,domain-03,2
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03-snm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03-snm02,domain-03,1
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03-snm03,domain-03,1
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03-cnm01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0482,obj-03-03-street_light_state-03-ncf01,domain-03,1
q-rf_1239_sprint-object_hard_v3-0483,obj-02-04-street_light_state-02,domain-02,2
