domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-12,1,domain-12-domain-12-zone-01-air_quality_co2,domain-12-root,domain-12-zone-01,stadium_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1336,0.471863,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-air_quality_co2-mc-1,domain-12-domain-12-zone-01-air_quality_co2,domain-12-zone-01,stadium_area,air_quality_co2,archival|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,1337,0.355393,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-air_quality_co2-mc-2,domain-12-domain-12-zone-01-air_quality_co2,domain-12-zone-01,stadium_area,air_quality_co2,realtime|recent,freight_terminal_emission|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1338,0.328803,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-air_quality_pm25,domain-12-root,domain-12-zone-01,stadium_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1339,0.398124,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-air_quality_pm25-mc-1,domain-12-domain-12-zone-01-air_quality_pm25,domain-12-zone-01,stadium_area,air_quality_pm25,archival|realtime|recent,construction_dust|industrial_plume|overnight_inversion|school_alert,1340,0.331274,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-air_quality_pm25-mc-2,domain-12-domain-12-zone-01-air_quality_pm25,domain-12-zone-01,stadium_area,air_quality_pm25,realtime|recent,commuter_particulate|construction_dust|overnight_inversion|school_alert,1341,0.43663,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-bus_arrival,domain-12-root,domain-12-zone-01,stadium_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1342,0.417477,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-bus_arrival-mc-1,domain-12-domain-12-zone-01-bus_arrival,domain-12-zone-01,stadium_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|hub_transfer_delay|school_dismissal_bunching,1343,0.327307,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-bus_arrival-mc-2,domain-12-domain-12-zone-01-bus_arrival,domain-12-zone-01,stadium_area,bus_arrival,realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue,1344,0.462791,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-humidity,domain-12-root,domain-12-zone-01,stadium_area,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1345,0.377337,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-humidity-mc-1,domain-12-domain-12-zone-01-humidity,domain-12-zone-01,stadium_area,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1346,0.301837,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-humidity-mc-2,domain-12-domain-12-zone-01-humidity,domain-12-zone-01,stadium_area,humidity,realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup,1347,0.386064,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-noise_level,domain-12-root,domain-12-zone-01,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1348,0.430018,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-noise_level-mc-1,domain-12-domain-12-zone-01-noise_level,domain-12-zone-01,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|stadium_dispersal_noise,1349,0.319617,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-noise_level-mc-2,domain-12-domain-12-zone-01-noise_level,domain-12-zone-01,stadium_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance,1350,0.410791,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-parking_availability,domain-12-root,domain-12-zone-01,stadium_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1351,0.483847,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-parking_availability-mc-1,domain-12-domain-12-zone-01-parking_availability,domain-12-zone-01,stadium_area,parking_availability,archival|realtime|recent,curbside_short_stay|event_overflow|resident_night|stadium_guidance,1352,0.367421,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-parking_availability-mc-2,domain-12-domain-12-zone-01-parking_availability,domain-12-zone-01,stadium_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1353,0.476065,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-rainfall,domain-12-root,domain-12-zone-01,stadium_area,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1354,0.450176,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-rainfall-mc-1,domain-12-domain-12-zone-01-rainfall,domain-12-zone-01,stadium_area,rainfall,archival|realtime|recent,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,1355,0.331495,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-rainfall-mc-2,domain-12-domain-12-zone-01-rainfall,domain-12-zone-01,stadium_area,rainfall,realtime|recent,commuter_downpour|drainage_overflow|storm_runoff|venue_queue_rain,1356,0.544448,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-street_light_state,domain-12-root,domain-12-zone-01,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1357,0.440061,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-street_light_state-mc-1,domain-12-domain-12-zone-01-street_light_state,domain-12-zone-01,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault,1358,0.385254,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-street_light_state-mc-2,domain-12-domain-12-zone-01-street_light_state,domain-12-zone-01,stadium_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|school_perimeter_fault|stadium_egress_lighting,1359,0.510485,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-temperature,domain-12-root,domain-12-zone-01,stadium_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1360,0.433225,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-temperature-mc-1,domain-12-domain-12-zone-01-temperature,domain-12-zone-01,stadium_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,1361,0.327627,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-temperature-mc-2,domain-12-domain-12-zone-01-temperature,domain-12-zone-01,stadium_area,temperature,realtime|recent,cooling_gap|facade_reflection|microclimate_shift|pedestrian_comfort,1362,0.513969,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-01-traffic_speed,domain-12-root,domain-12-zone-01,stadium_area,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1363,0.463416,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-traffic_speed-mc-1,domain-12-domain-12-zone-01-traffic_speed,domain-12-zone-01,stadium_area,traffic_speed,archival|recent,bus_lane_delay|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1364,0.317793,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-01-traffic_speed-mc-2,domain-12-domain-12-zone-01-traffic_speed,domain-12-zone-01,stadium_area,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,1365,0.317506,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-air_quality_co2,domain-12-root,domain-12-zone-02,school_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1366,0.457313,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-air_quality_co2-mc-1,domain-12-domain-12-zone-02-air_quality_co2,domain-12-zone-02,school_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission,1367,0.364285,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-air_quality_co2-mc-2,domain-12-domain-12-zone-02-air_quality_co2,domain-12-zone-02,school_area,air_quality_co2,archival|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,1368,0.518072,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-air_quality_pm25,domain-12-root,domain-12-zone-02,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1369,0.444689,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-air_quality_pm25-mc-1,domain-12-domain-12-zone-02-air_quality_pm25,domain-12-zone-02,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|industrial_plume|overnight_inversion|school_alert,1370,0.31677,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-air_quality_pm25-mc-2,domain-12-domain-12-zone-02-air_quality_pm25,domain-12-zone-02,school_area,air_quality_pm25,archival|recent,construction_dust|industrial_plume|school_alert,1371,0.462328,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-bus_arrival,domain-12-root,domain-12-zone-02,school_area,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1372,0.450741,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-bus_arrival-mc-1,domain-12-domain-12-zone-02-bus_arrival,domain-12-zone-02,school_area,bus_arrival,archival|realtime,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay,1373,0.34841,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-bus_arrival-mc-2,domain-12-domain-12-zone-02-bus_arrival,domain-12-zone-02,school_area,bus_arrival,archival|recent,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,1374,0.347944,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-humidity,domain-12-root,domain-12-zone-02,school_area,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1375,0.442226,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-humidity-mc-1,domain-12-domain-12-zone-02-humidity,domain-12-zone-02,school_area,humidity,archival|realtime|recent,comfort_moisture|irrigation_buildup|morning_dampness|stagnant_air_pocket,1376,0.334812,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-humidity-mc-2,domain-12-domain-12-zone-02-humidity,domain-12-zone-02,school_area,humidity,archival|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness,1377,0.456457,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-noise_level,domain-12-root,domain-12-zone-02,school_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1378,0.433624,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-noise_level-mc-1,domain-12-domain-12-zone-02-noise_level,domain-12-zone-02,school_area,noise_level,archival|realtime,construction_residual_noise|freight_corridor_noise|nightlife_spike|stadium_dispersal_noise,1379,0.394009,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-noise_level-mc-2,domain-12-domain-12-zone-02-noise_level,domain-12-zone-02,school_area,noise_level,archival|realtime|recent,construction_residual_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1380,0.425921,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-parking_availability,domain-12-root,domain-12-zone-02,school_area,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1381,0.462413,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-parking_availability-mc-1,domain-12-domain-12-zone-02-parking_availability,domain-12-zone-02,school_area,parking_availability,archival|realtime|recent,curbside_short_stay|resident_night|stadium_guidance,1382,0.344284,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-parking_availability-mc-2,domain-12-domain-12-zone-02-parking_availability,domain-12-zone-02,school_area,parking_availability,archival|recent,commuter_transit_hub|curbside_short_stay|event_overflow|stadium_guidance,1383,0.499995,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-rainfall,domain-12-root,domain-12-zone-02,school_area,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1384,0.477022,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-rainfall-mc-1,domain-12-domain-12-zone-02-rainfall,domain-12-zone-02,school_area,rainfall,archival|realtime|recent,drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1385,0.392205,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-rainfall-mc-2,domain-12-domain-12-zone-02-rainfall,domain-12-zone-02,school_area,rainfall,archival|recent,commuter_downpour|storm_runoff|venue_queue_rain,1386,0.506991,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-street_light_state,domain-12-root,domain-12-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1387,0.493046,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-street_light_state-mc-1,domain-12-domain-12-zone-02-street_light_state,domain-12-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|stadium_egress_lighting,1388,0.428415,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-street_light_state-mc-2,domain-12-domain-12-zone-02-street_light_state,domain-12-zone-02,school_area,street_light_state,archival|realtime|recent,dimming_schedule|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1389,0.416226,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-temperature,domain-12-root,domain-12-zone-02,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1390,0.439578,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-temperature-mc-1,domain-12-domain-12-zone-02-temperature,domain-12-zone-02,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island,1391,0.376539,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-temperature-mc-2,domain-12-domain-12-zone-02-temperature,domain-12-zone-02,school_area,temperature,archival|recent,facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1392,0.495419,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-02-traffic_speed,domain-12-root,domain-12-zone-02,school_area,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1393,0.447428,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-traffic_speed-mc-1,domain-12-domain-12-zone-02-traffic_speed,domain-12-zone-02,school_area,traffic_speed,archival|realtime,congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1394,0.312987,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-02-traffic_speed-mc-2,domain-12-domain-12-zone-02-traffic_speed,domain-12-zone-02,school_area,traffic_speed,archival|recent,bus_lane_delay|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1395,0.338782,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-air_quality_co2,domain-12-root,domain-12-zone-03,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1396,0.475322,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-air_quality_co2-mc-1,domain-12-domain-12-zone-03-air_quality_co2,domain-12-zone-03,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|traffic_corridor_emission,1397,0.308112,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-air_quality_co2-mc-2,domain-12-domain-12-zone-03-air_quality_co2,domain-12-zone-03,residential,air_quality_co2,archival|realtime,indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1398,0.475932,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-air_quality_pm25,domain-12-root,domain-12-zone-03,residential,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1399,0.462493,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-air_quality_pm25-mc-1,domain-12-domain-12-zone-03-air_quality_pm25,domain-12-zone-03,residential,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion,1400,0.301745,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-air_quality_pm25-mc-2,domain-12-domain-12-zone-03-air_quality_pm25,domain-12-zone-03,residential,air_quality_pm25,archival|realtime,commuter_particulate|industrial_plume|overnight_inversion|school_alert,1401,0.489229,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-bus_arrival,domain-12-root,domain-12-zone-03,residential,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1402,0.533602,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-bus_arrival-mc-1,domain-12-domain-12-zone-03-bus_arrival,domain-12-zone-03,residential,bus_arrival,realtime|recent,corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1403,0.39835,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-bus_arrival-mc-2,domain-12-domain-12-zone-03-bus_arrival,domain-12-zone-03,residential,bus_arrival,archival|realtime,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay,1404,0.357919,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-humidity,domain-12-root,domain-12-zone-03,residential,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1405,0.447949,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-humidity-mc-1,domain-12-domain-12-zone-03-humidity,domain-12-zone-03,residential,humidity,archival|realtime|recent,comfort_moisture|morning_dampness|stagnant_air_pocket,1406,0.316055,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-humidity-mc-2,domain-12-domain-12-zone-03-humidity,domain-12-zone-03,residential,humidity,archival|realtime,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1407,0.427778,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-noise_level,domain-12-root,domain-12-zone-03,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1408,0.493314,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-noise_level-mc-1,domain-12-domain-12-zone-03-noise_level,domain-12-zone-03,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance,1409,0.400811,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-noise_level-mc-2,domain-12-domain-12-zone-03-noise_level,domain-12-zone-03,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1410,0.549568,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-parking_availability,domain-12-root,domain-12-zone-03,residential,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1411,0.432758,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-parking_availability-mc-1,domain-12-domain-12-zone-03-parking_availability,domain-12-zone-03,residential,parking_availability,realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|stadium_guidance,1412,0.358488,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-parking_availability-mc-2,domain-12-domain-12-zone-03-parking_availability,domain-12-zone-03,residential,parking_availability,archival|realtime,curbside_short_stay|event_overflow|resident_night|stadium_guidance,1413,0.356663,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-rainfall,domain-12-root,domain-12-zone-03,residential,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1414,0.467805,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-rainfall-mc-1,domain-12-domain-12-zone-03-rainfall,domain-12-zone-03,residential,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|venue_queue_rain,1415,0.340094,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-rainfall-mc-2,domain-12-domain-12-zone-03-rainfall,domain-12-zone-03,residential,rainfall,archival|realtime,drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1416,0.562548,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-street_light_state,domain-12-root,domain-12-zone-03,residential,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1417,0.463064,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-street_light_state-mc-1,domain-12-domain-12-zone-03-street_light_state,domain-12-zone-03,residential,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|stadium_egress_lighting,1418,0.393069,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-street_light_state-mc-2,domain-12-domain-12-zone-03-street_light_state,domain-12-zone-03,residential,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault,1419,0.433151,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-temperature,domain-12-root,domain-12-zone-03,residential,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1420,0.407861,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
