object_id,object_text_id,embedding_row
obj-14-02-temperature-02-ncf01,text-obj-14-02-temperature-02-ncf01,7256
obj-14-02-temperature-02-snm01,text-obj-14-02-temperature-02-snm01,7257
obj-14-02-temperature-02-snm02,text-obj-14-02-temperature-02-snm02,7258
obj-14-02-temperature-02-snm03,text-obj-14-02-temperature-02-snm03,7259
obj-14-02-traffic_speed-01,text-obj-14-02-traffic_speed-01,7260
obj-14-02-traffic_speed-01-cnm01,text-obj-14-02-traffic_speed-01-cnm01,7261
obj-14-02-traffic_speed-01-ncf01,text-obj-14-02-traffic_speed-01-ncf01,7262
obj-14-02-traffic_speed-01-snm01,text-obj-14-02-traffic_speed-01-snm01,7263
obj-14-02-traffic_speed-01-snm02,text-obj-14-02-traffic_speed-01-snm02,7264
obj-14-02-traffic_speed-01-snm03,text-obj-14-02-traffic_speed-01-snm03,7265
obj-14-02-traffic_speed-02,text-obj-14-02-traffic_speed-02,7266
obj-14-02-traffic_speed-02-cnm01,text-obj-14-02-traffic_speed-02-cnm01,7267
obj-14-02-traffic_speed-02-ncf01,text-obj-14-02-traffic_speed-02-ncf01,7268
obj-14-02-traffic_speed-02-snm01,text-obj-14-02-traffic_speed-02-snm01,7269
obj-14-02-traffic_speed-02-snm02,text-obj-14-02-traffic_speed-02-snm02,7270
obj-14-02-traffic_speed-02-snm03,text-obj-14-02-traffic_speed-02-snm03,7271
obj-14-02-traffic_speed-03,text-obj-14-02-traffic_speed-03,7272
obj-14-02-traffic_speed-03-cnm01,text-obj-14-02-traffic_speed-03-cnm01,7273
obj-14-02-traffic_speed-03-ncf01,text-obj-14-02-traffic_speed-03-ncf01,7274
obj-14-02-traffic_speed-03-snm01,text-obj-14-02-traffic_speed-03-snm01,7275
obj-14-02-traffic_speed-03-snm02,text-obj-14-02-traffic_speed-03-snm02,7276
obj-14-02-traffic_speed-03-snm03,text-obj-14-02-traffic_speed-03-snm03,7277
obj-14-03-air_quality_co2-01,text-obj-14-03-air_quality_co2-01,7278
obj-14-03-air_quality_co2-01-cnm01,text-obj-14-03-air_quality_co2-01-cnm01,7279
obj-14-03-air_quality_co2-01-ncf01,text-obj-14-03-air_quality_co2-01-ncf01,7280
obj-14-03-air_quality_co2-01-snm01,text-obj-14-03-air_quality_co2-01-snm01,7281
obj-14-03-air_quality_co2-01-snm02,text-obj-14-03-air_quality_co2-01-snm02,7282
obj-14-03-air_quality_co2-01-snm03,text-obj-14-03-air_quality_co2-01-snm03,7283
obj-14-03-air_quality_co2-02,text-obj-14-03-air_quality_co2-02,7284
obj-14-03-air_quality_co2-02-cnm01,text-obj-14-03-air_quality_co2-02-cnm01,7285
obj-14-03-air_quality_co2-02-ncf01,text-obj-14-03-air_quality_co2-02-ncf01,7286
obj-14-03-air_quality_co2-02-snm01,text-obj-14-03-air_quality_co2-02-snm01,7287
obj-14-03-air_quality_co2-02-snm02,text-obj-14-03-air_quality_co2-02-snm02,7288
obj-14-03-air_quality_co2-02-snm03,text-obj-14-03-air_quality_co2-02-snm03,7289
obj-14-03-air_quality_co2-03,text-obj-14-03-air_quality_co2-03,7290
obj-14-03-air_quality_co2-03-cnm01,text-obj-14-03-air_quality_co2-03-cnm01,7291
obj-14-03-air_quality_co2-03-ncf01,text-obj-14-03-air_quality_co2-03-ncf01,7292
obj-14-03-air_quality_co2-03-snm01,text-obj-14-03-air_quality_co2-03-snm01,7293
obj-14-03-air_quality_co2-03-snm02,text-obj-14-03-air_quality_co2-03-snm02,7294
obj-14-03-air_quality_co2-03-snm03,text-obj-14-03-air_quality_co2-03-snm03,7295
obj-14-03-air_quality_pm25-01,text-obj-14-03-air_quality_pm25-01,7296
obj-14-03-air_quality_pm25-01-cnm01,text-obj-14-03-air_quality_pm25-01-cnm01,7297
obj-14-03-air_quality_pm25-01-ncf01,text-obj-14-03-air_quality_pm25-01-ncf01,7298
obj-14-03-air_quality_pm25-01-snm01,text-obj-14-03-air_quality_pm25-01-snm01,7299
obj-14-03-air_quality_pm25-01-snm02,text-obj-14-03-air_quality_pm25-01-snm02,7300
obj-14-03-air_quality_pm25-01-snm03,text-obj-14-03-air_quality_pm25-01-snm03,7301
obj-14-03-air_quality_pm25-02,text-obj-14-03-air_quality_pm25-02,7302
obj-14-03-air_quality_pm25-02-cnm01,text-obj-14-03-air_quality_pm25-02-cnm01,7303
obj-14-03-air_quality_pm25-02-ncf01,text-obj-14-03-air_quality_pm25-02-ncf01,7304
obj-14-03-air_quality_pm25-02-snm01,text-obj-14-03-air_quality_pm25-02-snm01,7305
obj-14-03-air_quality_pm25-02-snm02,text-obj-14-03-air_quality_pm25-02-snm02,7306
obj-14-03-air_quality_pm25-02-snm03,text-obj-14-03-air_quality_pm25-02-snm03,7307
obj-14-03-air_quality_pm25-03,text-obj-14-03-air_quality_pm25-03,7308
obj-14-03-air_quality_pm25-03-cnm01,text-obj-14-03-air_quality_pm25-03-cnm01,7309
obj-14-03-air_quality_pm25-03-ncf01,text-obj-14-03-air_quality_pm25-03-ncf01,7310
obj-14-03-air_quality_pm25-03-snm01,text-obj-14-03-air_quality_pm25-03-snm01,7311
obj-14-03-air_quality_pm25-03-snm02,text-obj-14-03-air_quality_pm25-03-snm02,7312
obj-14-03-air_quality_pm25-03-snm03,text-obj-14-03-air_quality_pm25-03-snm03,7313
obj-14-03-bus_arrival-01,text-obj-14-03-bus_arrival-01,7314
obj-14-03-bus_arrival-01-cnm01,text-obj-14-03-bus_arrival-01-cnm01,7315
obj-14-03-bus_arrival-01-ncf01,text-obj-14-03-bus_arrival-01-ncf01,7316
obj-14-03-bus_arrival-01-snm01,text-obj-14-03-bus_arrival-01-snm01,7317
obj-14-03-bus_arrival-01-snm02,text-obj-14-03-bus_arrival-01-snm02,7318
obj-14-03-bus_arrival-01-snm03,text-obj-14-03-bus_arrival-01-snm03,7319
obj-14-03-bus_arrival-02,text-obj-14-03-bus_arrival-02,7320
obj-14-03-bus_arrival-02-cnm01,text-obj-14-03-bus_arrival-02-cnm01,7321
obj-14-03-bus_arrival-02-ncf01,text-obj-14-03-bus_arrival-02-ncf01,7322
obj-14-03-bus_arrival-02-snm01,text-obj-14-03-bus_arrival-02-snm01,7323
obj-14-03-bus_arrival-02-snm02,text-obj-14-03-bus_arrival-02-snm02,7324
obj-14-03-bus_arrival-02-snm03,text-obj-14-03-bus_arrival-02-snm03,7325
obj-14-03-bus_arrival-03,text-obj-14-03-bus_arrival-03,7326
obj-14-03-bus_arrival-03-cnm01,text-obj-14-03-bus_arrival-03-cnm01,7327
obj-14-03-bus_arrival-03-ncf01,text-obj-14-03-bus_arrival-03-ncf01,7328
obj-14-03-bus_arrival-03-snm01,text-obj-14-03-bus_arrival-03-snm01,7329
obj-14-03-bus_arrival-03-snm02,text-obj-14-03-bus_arrival-03-snm02,7330
obj-14-03-bus_arrival-03-snm03,text-obj-14-03-bus_arrival-03-snm03,7331
obj-14-03-humidity-01,text-obj-14-03-humidity-01,7332
obj-14-03-humidity-01-cnm01,text-obj-14-03-humidity-01-cnm01,7333
obj-14-03-humidity-01-ncf01,text-obj-14-03-humidity-01-ncf01,7334
obj-14-03-humidity-01-snm01,text-obj-14-03-humidity-01-snm01,7335
obj-14-03-humidity-01-snm02,text-obj-14-03-humidity-01-snm02,7336
obj-14-03-humidity-01-snm03,text-obj-14-03-humidity-01-snm03,7337
obj-14-03-humidity-02,text-obj-14-03-humidity-02,7338
obj-14-03-humidity-02-cnm01,text-obj-14-03-humidity-02-cnm01,7339
obj-14-03-humidity-02-ncf01,text-obj-14-03-humidity-02-ncf01,7340
obj-14-03-humidity-02-snm01,text-obj-14-03-humidity-02-snm01,7341
obj-14-03-humidity-02-snm02,text-obj-14-03-humidity-02-snm02,7342
obj-14-03-humidity-02-snm03,text-obj-14-03-humidity-02-snm03,7343
obj-14-03-noise_level-01,text-obj-14-03-noise_level-01,7344
obj-14-03-noise_level-01-cnm01,text-obj-14-03-noise_level-01-cnm01,7345
obj-14-03-noise_level-01-ncf01,text-obj-14-03-noise_level-01-ncf01,7346
obj-14-03-noise_level-01-snm01,text-obj-14-03-noise_level-01-snm01,7347
obj-14-03-noise_level-01-snm02,text-obj-14-03-noise_level-01-snm02,7348
obj-14-03-noise_level-01-snm03,text-obj-14-03-noise_level-01-snm03,7349
obj-14-03-noise_level-02,text-obj-14-03-noise_level-02,7350
obj-14-03-noise_level-02-cnm01,text-obj-14-03-noise_level-02-cnm01,7351
obj-14-03-noise_level-02-ncf01,text-obj-14-03-noise_level-02-ncf01,7352
obj-14-03-noise_level-02-snm01,text-obj-14-03-noise_level-02-snm01,7353
obj-14-03-noise_level-02-snm02,text-obj-14-03-noise_level-02-snm02,7354
obj-14-03-noise_level-02-snm03,text-obj-14-03-noise_level-02-snm03,7355
obj-14-03-parking_availability-01,text-obj-14-03-parking_availability-01,7356
obj-14-03-parking_availability-01-cnm01,text-obj-14-03-parking_availability-01-cnm01,7357
obj-14-03-parking_availability-01-ncf01,text-obj-14-03-parking_availability-01-ncf01,7358
obj-14-03-parking_availability-01-snm01,text-obj-14-03-parking_availability-01-snm01,7359
obj-14-03-parking_availability-01-snm02,text-obj-14-03-parking_availability-01-snm02,7360
obj-14-03-parking_availability-01-snm03,text-obj-14-03-parking_availability-01-snm03,7361
obj-14-03-parking_availability-02,text-obj-14-03-parking_availability-02,7362
obj-14-03-parking_availability-02-cnm01,text-obj-14-03-parking_availability-02-cnm01,7363
obj-14-03-parking_availability-02-ncf01,text-obj-14-03-parking_availability-02-ncf01,7364
obj-14-03-parking_availability-02-snm01,text-obj-14-03-parking_availability-02-snm01,7365
obj-14-03-parking_availability-02-snm02,text-obj-14-03-parking_availability-02-snm02,7366
obj-14-03-parking_availability-02-snm03,text-obj-14-03-parking_availability-02-snm03,7367
obj-14-03-parking_availability-03,text-obj-14-03-parking_availability-03,7368
obj-14-03-parking_availability-03-cnm01,text-obj-14-03-parking_availability-03-cnm01,7369
obj-14-03-parking_availability-03-ncf01,text-obj-14-03-parking_availability-03-ncf01,7370
obj-14-03-parking_availability-03-snm01,text-obj-14-03-parking_availability-03-snm01,7371
obj-14-03-parking_availability-03-snm02,text-obj-14-03-parking_availability-03-snm02,7372
obj-14-03-parking_availability-03-snm03,text-obj-14-03-parking_availability-03-snm03,7373
obj-14-03-rainfall-01,text-obj-14-03-rainfall-01,7374
obj-14-03-rainfall-01-cnm01,text-obj-14-03-rainfall-01-cnm01,7375
obj-14-03-rainfall-01-ncf01,text-obj-14-03-rainfall-01-ncf01,7376
obj-14-03-rainfall-01-snm01,text-obj-14-03-rainfall-01-snm01,7377
obj-14-03-rainfall-01-snm02,text-obj-14-03-rainfall-01-snm02,7378
obj-14-03-rainfall-01-snm03,text-obj-14-03-rainfall-01-snm03,7379
obj-14-03-rainfall-02,text-obj-14-03-rainfall-02,7380
obj-14-03-rainfall-02-cnm01,text-obj-14-03-rainfall-02-cnm01,7381
obj-14-03-rainfall-02-ncf01,text-obj-14-03-rainfall-02-ncf01,7382
obj-14-03-rainfall-02-snm01,text-obj-14-03-rainfall-02-snm01,7383
obj-14-03-rainfall-02-snm02,text-obj-14-03-rainfall-02-snm02,7384
obj-14-03-rainfall-02-snm03,text-obj-14-03-rainfall-02-snm03,7385
obj-14-03-street_light_state-01,text-obj-14-03-street_light_state-01,7386
obj-14-03-street_light_state-01-cnm01,text-obj-14-03-street_light_state-01-cnm01,7387
obj-14-03-street_light_state-01-ncf01,text-obj-14-03-street_light_state-01-ncf01,7388
obj-14-03-street_light_state-01-snm01,text-obj-14-03-street_light_state-01-snm01,7389
obj-14-03-street_light_state-01-snm02,text-obj-14-03-street_light_state-01-snm02,7390
obj-14-03-street_light_state-01-snm03,text-obj-14-03-street_light_state-01-snm03,7391
obj-14-03-street_light_state-02,text-obj-14-03-street_light_state-02,7392
obj-14-03-street_light_state-02-cnm01,text-obj-14-03-street_light_state-02-cnm01,7393
obj-14-03-street_light_state-02-ncf01,text-obj-14-03-street_light_state-02-ncf01,7394
obj-14-03-street_light_state-02-snm01,text-obj-14-03-street_light_state-02-snm01,7395
obj-14-03-street_light_state-02-snm02,text-obj-14-03-street_light_state-02-snm02,7396
obj-14-03-street_light_state-02-snm03,text-obj-14-03-street_light_state-02-snm03,7397
obj-14-03-temperature-01,text-obj-14-03-temperature-01,7398
obj-14-03-temperature-01-cnm01,text-obj-14-03-temperature-01-cnm01,7399
obj-14-03-temperature-01-ncf01,text-obj-14-03-temperature-01-ncf01,7400
obj-14-03-temperature-01-snm01,text-obj-14-03-temperature-01-snm01,7401
obj-14-03-temperature-01-snm02,text-obj-14-03-temperature-01-snm02,7402
obj-14-03-temperature-01-snm03,text-obj-14-03-temperature-01-snm03,7403
obj-14-03-temperature-02,text-obj-14-03-temperature-02,7404
obj-14-03-temperature-02-cnm01,text-obj-14-03-temperature-02-cnm01,7405
obj-14-03-temperature-02-ncf01,text-obj-14-03-temperature-02-ncf01,7406
obj-14-03-temperature-02-snm01,text-obj-14-03-temperature-02-snm01,7407
obj-14-03-temperature-02-snm02,text-obj-14-03-temperature-02-snm02,7408
obj-14-03-temperature-02-snm03,text-obj-14-03-temperature-02-snm03,7409
obj-14-03-traffic_speed-01,text-obj-14-03-traffic_speed-01,7410
obj-14-03-traffic_speed-01-cnm01,text-obj-14-03-traffic_speed-01-cnm01,7411
obj-14-03-traffic_speed-01-ncf01,text-obj-14-03-traffic_speed-01-ncf01,7412
obj-14-03-traffic_speed-01-snm01,text-obj-14-03-traffic_speed-01-snm01,7413
obj-14-03-traffic_speed-01-snm02,text-obj-14-03-traffic_speed-01-snm02,7414
obj-14-03-traffic_speed-01-snm03,text-obj-14-03-traffic_speed-01-snm03,7415
obj-14-03-traffic_speed-02,text-obj-14-03-traffic_speed-02,7416
obj-14-03-traffic_speed-02-cnm01,text-obj-14-03-traffic_speed-02-cnm01,7417
obj-14-03-traffic_speed-02-ncf01,text-obj-14-03-traffic_speed-02-ncf01,7418
obj-14-03-traffic_speed-02-snm01,text-obj-14-03-traffic_speed-02-snm01,7419
obj-14-03-traffic_speed-02-snm02,text-obj-14-03-traffic_speed-02-snm02,7420
obj-14-03-traffic_speed-02-snm03,text-obj-14-03-traffic_speed-02-snm03,7421
obj-14-03-traffic_speed-03,text-obj-14-03-traffic_speed-03,7422
obj-14-03-traffic_speed-03-cnm01,text-obj-14-03-traffic_speed-03-cnm01,7423
obj-14-03-traffic_speed-03-ncf01,text-obj-14-03-traffic_speed-03-ncf01,7424
obj-14-03-traffic_speed-03-snm01,text-obj-14-03-traffic_speed-03-snm01,7425
obj-14-03-traffic_speed-03-snm02,text-obj-14-03-traffic_speed-03-snm02,7426
obj-14-03-traffic_speed-03-snm03,text-obj-14-03-traffic_speed-03-snm03,7427
obj-14-04-air_quality_co2-01,text-obj-14-04-air_quality_co2-01,7428
obj-14-04-air_quality_co2-01-cnm01,text-obj-14-04-air_quality_co2-01-cnm01,7429
obj-14-04-air_quality_co2-01-ncf01,text-obj-14-04-air_quality_co2-01-ncf01,7430
obj-14-04-air_quality_co2-01-snm01,text-obj-14-04-air_quality_co2-01-snm01,7431
obj-14-04-air_quality_co2-01-snm02,text-obj-14-04-air_quality_co2-01-snm02,7432
obj-14-04-air_quality_co2-01-snm03,text-obj-14-04-air_quality_co2-01-snm03,7433
obj-14-04-air_quality_co2-02,text-obj-14-04-air_quality_co2-02,7434
obj-14-04-air_quality_co2-02-cnm01,text-obj-14-04-air_quality_co2-02-cnm01,7435
obj-14-04-air_quality_co2-02-ncf01,text-obj-14-04-air_quality_co2-02-ncf01,7436
obj-14-04-air_quality_co2-02-snm01,text-obj-14-04-air_quality_co2-02-snm01,7437
obj-14-04-air_quality_co2-02-snm02,text-obj-14-04-air_quality_co2-02-snm02,7438
obj-14-04-air_quality_co2-02-snm03,text-obj-14-04-air_quality_co2-02-snm03,7439
obj-14-04-air_quality_pm25-01,text-obj-14-04-air_quality_pm25-01,7440
obj-14-04-air_quality_pm25-01-cnm01,text-obj-14-04-air_quality_pm25-01-cnm01,7441
obj-14-04-air_quality_pm25-01-ncf01,text-obj-14-04-air_quality_pm25-01-ncf01,7442
obj-14-04-air_quality_pm25-01-snm01,text-obj-14-04-air_quality_pm25-01-snm01,7443
obj-14-04-air_quality_pm25-01-snm02,text-obj-14-04-air_quality_pm25-01-snm02,7444
obj-14-04-air_quality_pm25-01-snm03,text-obj-14-04-air_quality_pm25-01-snm03,7445
obj-14-04-air_quality_pm25-02,text-obj-14-04-air_quality_pm25-02,7446
obj-14-04-air_quality_pm25-02-cnm01,text-obj-14-04-air_quality_pm25-02-cnm01,7447
obj-14-04-air_quality_pm25-02-ncf01,text-obj-14-04-air_quality_pm25-02-ncf01,7448
obj-14-04-air_quality_pm25-02-snm01,text-obj-14-04-air_quality_pm25-02-snm01,7449
obj-14-04-air_quality_pm25-02-snm02,text-obj-14-04-air_quality_pm25-02-snm02,7450
obj-14-04-air_quality_pm25-02-snm03,text-obj-14-04-air_quality_pm25-02-snm03,7451
obj-14-04-bus_arrival-01,text-obj-14-04-bus_arrival-01,7452
obj-14-04-bus_arrival-01-cnm01,text-obj-14-04-bus_arrival-01-cnm01,7453
obj-14-04-bus_arrival-01-ncf01,text-obj-14-04-bus_arrival-01-ncf01,7454
obj-14-04-bus_arrival-01-snm01,text-obj-14-04-bus_arrival-01-snm01,7455
obj-14-04-bus_arrival-01-snm02,text-obj-14-04-bus_arrival-01-snm02,7456
obj-14-04-bus_arrival-01-snm03,text-obj-14-04-bus_arrival-01-snm03,7457
obj-14-04-bus_arrival-02,text-obj-14-04-bus_arrival-02,7458
obj-14-04-bus_arrival-02-cnm01,text-obj-14-04-bus_arrival-02-cnm01,7459
obj-14-04-bus_arrival-02-ncf01,text-obj-14-04-bus_arrival-02-ncf01,7460
obj-14-04-bus_arrival-02-snm01,text-obj-14-04-bus_arrival-02-snm01,7461
obj-14-04-bus_arrival-02-snm02,text-obj-14-04-bus_arrival-02-snm02,7462
obj-14-04-bus_arrival-02-snm03,text-obj-14-04-bus_arrival-02-snm03,7463
obj-14-04-bus_arrival-03,text-obj-14-04-bus_arrival-03,7464
obj-14-04-bus_arrival-03-cnm01,text-obj-14-04-bus_arrival-03-cnm01,7465
obj-14-04-bus_arrival-03-ncf01,text-obj-14-04-bus_arrival-03-ncf01,7466
obj-14-04-bus_arrival-03-snm01,text-obj-14-04-bus_arrival-03-snm01,7467
obj-14-04-bus_arrival-03-snm02,text-obj-14-04-bus_arrival-03-snm02,7468
obj-14-04-bus_arrival-03-snm03,text-obj-14-04-bus_arrival-03-snm03,7469
obj-14-04-humidity-01,text-obj-14-04-humidity-01,7470
obj-14-04-humidity-01-cnm01,text-obj-14-04-humidity-01-cnm01,7471
obj-14-04-humidity-01-ncf01,text-obj-14-04-humidity-01-ncf01,7472
obj-14-04-humidity-01-snm01,text-obj-14-04-humidity-01-snm01,7473
obj-14-04-humidity-01-snm02,text-obj-14-04-humidity-01-snm02,7474
obj-14-04-humidity-01-snm03,text-obj-14-04-humidity-01-snm03,7475
obj-14-04-humidity-02,text-obj-14-04-humidity-02,7476
obj-14-04-humidity-02-cnm01,text-obj-14-04-humidity-02-cnm01,7477
obj-14-04-humidity-02-ncf01,text-obj-14-04-humidity-02-ncf01,7478
obj-14-04-humidity-02-snm01,text-obj-14-04-humidity-02-snm01,7479
obj-14-04-humidity-02-snm02,text-obj-14-04-humidity-02-snm02,7480
obj-14-04-humidity-02-snm03,text-obj-14-04-humidity-02-snm03,7481
obj-14-04-noise_level-01,text-obj-14-04-noise_level-01,7482
obj-14-04-noise_level-01-cnm01,text-obj-14-04-noise_level-01-cnm01,7483
obj-14-04-noise_level-01-ncf01,text-obj-14-04-noise_level-01-ncf01,7484
obj-14-04-noise_level-01-snm01,text-obj-14-04-noise_level-01-snm01,7485
obj-14-04-noise_level-01-snm02,text-obj-14-04-noise_level-01-snm02,7486
obj-14-04-noise_level-01-snm03,text-obj-14-04-noise_level-01-snm03,7487
obj-14-04-noise_level-02,text-obj-14-04-noise_level-02,7488
obj-14-04-noise_level-02-cnm01,text-obj-14-04-noise_level-02-cnm01,7489
obj-14-04-noise_level-02-ncf01,text-obj-14-04-noise_level-02-ncf01,7490
obj-14-04-noise_level-02-snm01,text-obj-14-04-noise_level-02-snm01,7491
obj-14-04-noise_level-02-snm02,text-obj-14-04-noise_level-02-snm02,7492
obj-14-04-noise_level-02-snm03,text-obj-14-04-noise_level-02-snm03,7493
obj-14-04-parking_availability-01,text-obj-14-04-parking_availability-01,7494
obj-14-04-parking_availability-01-cnm01,text-obj-14-04-parking_availability-01-cnm01,7495
obj-14-04-parking_availability-01-ncf01,text-obj-14-04-parking_availability-01-ncf01,7496
obj-14-04-parking_availability-01-snm01,text-obj-14-04-parking_availability-01-snm01,7497
obj-14-04-parking_availability-01-snm02,text-obj-14-04-parking_availability-01-snm02,7498
obj-14-04-parking_availability-01-snm03,text-obj-14-04-parking_availability-01-snm03,7499
obj-14-04-parking_availability-02,text-obj-14-04-parking_availability-02,7500
obj-14-04-parking_availability-02-cnm01,text-obj-14-04-parking_availability-02-cnm01,7501
obj-14-04-parking_availability-02-ncf01,text-obj-14-04-parking_availability-02-ncf01,7502
obj-14-04-parking_availability-02-snm01,text-obj-14-04-parking_availability-02-snm01,7503
obj-14-04-parking_availability-02-snm02,text-obj-14-04-parking_availability-02-snm02,7504
obj-14-04-parking_availability-02-snm03,text-obj-14-04-parking_availability-02-snm03,7505
obj-14-04-parking_availability-03,text-obj-14-04-parking_availability-03,7506
obj-14-04-parking_availability-03-cnm01,text-obj-14-04-parking_availability-03-cnm01,7507
obj-14-04-parking_availability-03-ncf01,text-obj-14-04-parking_availability-03-ncf01,7508
obj-14-04-parking_availability-03-snm01,text-obj-14-04-parking_availability-03-snm01,7509
obj-14-04-parking_availability-03-snm02,text-obj-14-04-parking_availability-03-snm02,7510
obj-14-04-parking_availability-03-snm03,text-obj-14-04-parking_availability-03-snm03,7511
obj-14-04-rainfall-01,text-obj-14-04-rainfall-01,7512
obj-14-04-rainfall-01-cnm01,text-obj-14-04-rainfall-01-cnm01,7513
obj-14-04-rainfall-01-ncf01,text-obj-14-04-rainfall-01-ncf01,7514
obj-14-04-rainfall-01-snm01,text-obj-14-04-rainfall-01-snm01,7515
obj-14-04-rainfall-01-snm02,text-obj-14-04-rainfall-01-snm02,7516
obj-14-04-rainfall-01-snm03,text-obj-14-04-rainfall-01-snm03,7517
obj-14-04-rainfall-02,text-obj-14-04-rainfall-02,7518
obj-14-04-rainfall-02-cnm01,text-obj-14-04-rainfall-02-cnm01,7519
obj-14-04-rainfall-02-ncf01,text-obj-14-04-rainfall-02-ncf01,7520
obj-14-04-rainfall-02-snm01,text-obj-14-04-rainfall-02-snm01,7521
obj-14-04-rainfall-02-snm02,text-obj-14-04-rainfall-02-snm02,7522
obj-14-04-rainfall-02-snm03,text-obj-14-04-rainfall-02-snm03,7523
obj-14-04-street_light_state-01,text-obj-14-04-street_light_state-01,7524
obj-14-04-street_light_state-01-cnm01,text-obj-14-04-street_light_state-01-cnm01,7525
obj-14-04-street_light_state-01-ncf01,text-obj-14-04-street_light_state-01-ncf01,7526
obj-14-04-street_light_state-01-snm01,text-obj-14-04-street_light_state-01-snm01,7527
obj-14-04-street_light_state-01-snm02,text-obj-14-04-street_light_state-01-snm02,7528
obj-14-04-street_light_state-01-snm03,text-obj-14-04-street_light_state-01-snm03,7529
obj-14-04-street_light_state-02,text-obj-14-04-street_light_state-02,7530
obj-14-04-street_light_state-02-cnm01,text-obj-14-04-street_light_state-02-cnm01,7531
obj-14-04-street_light_state-02-ncf01,text-obj-14-04-street_light_state-02-ncf01,7532
obj-14-04-street_light_state-02-snm01,text-obj-14-04-street_light_state-02-snm01,7533
obj-14-04-street_light_state-02-snm02,text-obj-14-04-street_light_state-02-snm02,7534
obj-14-04-street_light_state-02-snm03,text-obj-14-04-street_light_state-02-snm03,7535
obj-14-04-temperature-01,text-obj-14-04-temperature-01,7536
obj-14-04-temperature-01-cnm01,text-obj-14-04-temperature-01-cnm01,7537
obj-14-04-temperature-01-ncf01,text-obj-14-04-temperature-01-ncf01,7538
obj-14-04-temperature-01-snm01,text-obj-14-04-temperature-01-snm01,7539
obj-14-04-temperature-01-snm02,text-obj-14-04-temperature-01-snm02,7540
obj-14-04-temperature-01-snm03,text-obj-14-04-temperature-01-snm03,7541
obj-14-04-temperature-02,text-obj-14-04-temperature-02,7542
obj-14-04-temperature-02-cnm01,text-obj-14-04-temperature-02-cnm01,7543
obj-14-04-temperature-02-ncf01,text-obj-14-04-temperature-02-ncf01,7544
obj-14-04-temperature-02-snm01,text-obj-14-04-temperature-02-snm01,7545
obj-14-04-temperature-02-snm02,text-obj-14-04-temperature-02-snm02,7546
obj-14-04-temperature-02-snm03,text-obj-14-04-temperature-02-snm03,7547
obj-14-04-traffic_speed-01,text-obj-14-04-traffic_speed-01,7548
obj-14-04-traffic_speed-01-cnm01,text-obj-14-04-traffic_speed-01-cnm01,7549
obj-14-04-traffic_speed-01-ncf01,text-obj-14-04-traffic_speed-01-ncf01,7550
obj-14-04-traffic_speed-01-snm01,text-obj-14-04-traffic_speed-01-snm01,7551
obj-14-04-traffic_speed-01-snm02,text-obj-14-04-traffic_speed-01-snm02,7552
obj-14-04-traffic_speed-01-snm03,text-obj-14-04-traffic_speed-01-snm03,7553
obj-14-04-traffic_speed-02,text-obj-14-04-traffic_speed-02,7554
obj-14-04-traffic_speed-02-cnm01,text-obj-14-04-traffic_speed-02-cnm01,7555
obj-14-04-traffic_speed-02-ncf01,text-obj-14-04-traffic_speed-02-ncf01,7556
obj-14-04-traffic_speed-02-snm01,text-obj-14-04-traffic_speed-02-snm01,7557
obj-14-04-traffic_speed-02-snm02,text-obj-14-04-traffic_speed-02-snm02,7558
obj-14-04-traffic_speed-02-snm03,text-obj-14-04-traffic_speed-02-snm03,7559
obj-14-04-traffic_speed-03,text-obj-14-04-traffic_speed-03,7560
obj-14-04-traffic_speed-03-cnm01,text-obj-14-04-traffic_speed-03-cnm01,7561
obj-14-04-traffic_speed-03-ncf01,text-obj-14-04-traffic_speed-03-ncf01,7562
obj-14-04-traffic_speed-03-snm01,text-obj-14-04-traffic_speed-03-snm01,7563
obj-14-04-traffic_speed-03-snm02,text-obj-14-04-traffic_speed-03-snm02,7564
obj-14-04-traffic_speed-03-snm03,text-obj-14-04-traffic_speed-03-snm03,7565
obj-15-01-air_quality_co2-01,text-obj-15-01-air_quality_co2-01,7566
obj-15-01-air_quality_co2-01-cnm01,text-obj-15-01-air_quality_co2-01-cnm01,7567
obj-15-01-air_quality_co2-01-ncf01,text-obj-15-01-air_quality_co2-01-ncf01,7568
obj-15-01-air_quality_co2-01-snm01,text-obj-15-01-air_quality_co2-01-snm01,7569
obj-15-01-air_quality_co2-01-snm02,text-obj-15-01-air_quality_co2-01-snm02,7570
obj-15-01-air_quality_co2-01-snm03,text-obj-15-01-air_quality_co2-01-snm03,7571
obj-15-01-air_quality_co2-02,text-obj-15-01-air_quality_co2-02,7572
obj-15-01-air_quality_co2-02-cnm01,text-obj-15-01-air_quality_co2-02-cnm01,7573
obj-15-01-air_quality_co2-02-ncf01,text-obj-15-01-air_quality_co2-02-ncf01,7574
obj-15-01-air_quality_co2-02-snm01,text-obj-15-01-air_quality_co2-02-snm01,7575
obj-15-01-air_quality_co2-02-snm02,text-obj-15-01-air_quality_co2-02-snm02,7576
obj-15-01-air_quality_co2-02-snm03,text-obj-15-01-air_quality_co2-02-snm03,7577
obj-15-01-air_quality_pm25-01,text-obj-15-01-air_quality_pm25-01,7578
obj-15-01-air_quality_pm25-01-cnm01,text-obj-15-01-air_quality_pm25-01-cnm01,7579
