centroid_row,domain_id,level,cell_id
1253,domain-11,2,domain-11-domain-11-zone-02-bus_arrival-mc-1
1254,domain-11,2,domain-11-domain-11-zone-02-bus_arrival-mc-2
1255,domain-11,1,domain-11-domain-11-zone-02-humidity
1256,domain-11,2,domain-11-domain-11-zone-02-humidity-mc-1
1257,domain-11,2,domain-11-domain-11-zone-02-humidity-mc-2
1258,domain-11,1,domain-11-domain-11-zone-02-noise_level
1259,domain-11,2,domain-11-domain-11-zone-02-noise_level-mc-1
1260,domain-11,2,domain-11-domain-11-zone-02-noise_level-mc-2
1261,domain-11,1,domain-11-domain-11-zone-02-parking_availability
1262,domain-11,2,domain-11-domain-11-zone-02-parking_availability-mc-1
1263,domain-11,2,domain-11-domain-11-zone-02-parking_availability-mc-2
1264,domain-11,1,domain-11-domain-11-zone-02-rainfall
1265,domain-11,2,domain-11-domain-11-zone-02-rainfall-mc-1
1266,domain-11,2,domain-11-domain-11-zone-02-rainfall-mc-2
1267,domain-11,1,domain-11-domain-11-zone-02-street_light_state
1268,domain-11,2,domain-11-domain-11-zone-02-street_light_state-mc-1
1269,domain-11,2,domain-11-domain-11-zone-02-street_light_state-mc-2
1270,domain-11,1,domain-11-domain-11-zone-02-temperature
1271,domain-11,2,domain-11-domain-11-zone-02-temperature-mc-1
1272,domain-11,2,domain-11-domain-11-zone-02-temperature-mc-2
1273,domain-11,1,domain-11-domain-11-zone-02-traffic_speed
1274,domain-11,2,domain-11-domain-11-zone-02-traffic_speed-mc-1
1275,domain-11,2,domain-11-domain-11-zone-02-traffic_speed-mc-2
1276,domain-11,1,domain-11-domain-11-zone-03-air_quality_co2
1277,domain-11,2,domain-11-domain-11-zone-03-air_quality_co2-mc-1
1278,domain-11,2,domain-11-domain-11-zone-03-air_quality_co2-mc-2
1279,domain-11,1,domain-11-domain-11-zone-03-air_quality_pm25
1280,domain-11,2,domain-11-domain-11-zone-03-air_quality_pm25-mc-1
1281,domain-11,2,domain-11-domain-11-zone-03-air_quality_pm25-mc-2
1282,domain-11,1,domain-11-domain-11-zone-03-bus_arrival
1283,domain-11,2,domain-11-domain-11-zone-03-bus_arrival-mc-1
1284,domain-11,2,domain-11-domain-11-zone-03-bus_arrival-mc-2
1285,domain-11,1,domain-11-domain-11-zone-03-humidity
1286,domain-11,2,domain-11-domain-11-zone-03-humidity-mc-1
1287,domain-11,2,domain-11-domain-11-zone-03-humidity-mc-2
1288,domain-11,1,domain-11-domain-11-zone-03-noise_level
1289,domain-11,2,domain-11-domain-11-zone-03-noise_level-mc-1
1290,domain-11,2,domain-11-domain-11-zone-03-noise_level-mc-2
1291,domain-11,1,domain-11-domain-11-zone-03-parking_availability
1292,domain-11,2,domain-11-domain-11-zone-03-parking_availability-mc-1
1293,domain-11,2,domain-11-domain-11-zone-03-parking_availability-mc-2
1294,domain-11,1,domain-11-domain-11-zone-03-rainfall
1295,domain-11,2,domain-11-domain-11-zone-03-rainfall-mc-1
1296,domain-11,2,domain-11-domain-11-zone-03-rainfall-mc-2
1297,domain-11,1,domain-11-domain-11-zone-03-street_light_state
1298,domain-11,2,domain-11-domain-11-zone-03-street_light_state-mc-1
1299,domain-11,2,domain-11-domain-11-zone-03-street_light_state-mc-2
1300,domain-11,1,domain-11-domain-11-zone-03-temperature
1301,domain-11,2,domain-11-domain-11-zone-03-temperature-mc-1
1302,domain-11,2,domain-11-domain-11-zone-03-temperature-mc-2
1303,domain-11,1,domain-11-domain-11-zone-03-traffic_speed
1304,domain-11,2,domain-11-domain-11-zone-03-traffic_speed-mc-1
1305,domain-11,2,domain-11-domain-11-zone-03-traffic_speed-mc-2
1306,domain-11,1,domain-11-domain-11-zone-04-air_quality_co2
1307,domain-11,2,domain-11-domain-11-zone-04-air_quality_co2-mc-1
1308,domain-11,2,domain-11-domain-11-zone-04-air_quality_co2-mc-2
1309,domain-11,1,domain-11-domain-11-zone-04-air_quality_pm25
1310,domain-11,2,domain-11-domain-11-zone-04-air_quality_pm25-mc-1
1311,domain-11,2,domain-11-domain-11-zone-04-air_quality_pm25-mc-2
1312,domain-11,1,domain-11-domain-11-zone-04-bus_arrival
1313,domain-11,2,domain-11-domain-11-zone-04-bus_arrival-mc-1
1314,domain-11,2,domain-11-domain-11-zone-04-bus_arrival-mc-2
1315,domain-11,1,domain-11-domain-11-zone-04-humidity
1316,domain-11,2,domain-11-domain-11-zone-04-humidity-mc-1
1317,domain-11,2,domain-11-domain-11-zone-04-humidity-mc-2
1318,domain-11,1,domain-11-domain-11-zone-04-noise_level
1319,domain-11,2,domain-11-domain-11-zone-04-noise_level-mc-1
1320,domain-11,2,domain-11-domain-11-zone-04-noise_level-mc-2
1321,domain-11,1,domain-11-domain-11-zone-04-parking_availability
1322,domain-11,2,domain-11-domain-11-zone-04-parking_availability-mc-1
1323,domain-11,2,domain-11-domain-11-zone-04-parking_availability-mc-2
1324,domain-11,1,domain-11-domain-11-zone-04-rainfall
1325,domain-11,2,domain-11-domain-11-zone-04-rainfall-mc-1
1326,domain-11,2,domain-11-domain-11-zone-04-rainfall-mc-2
1327,domain-11,1,domain-11-domain-11-zone-04-street_light_state
1328,domain-11,2,domain-11-domain-11-zone-04-street_light_state-mc-1
1329,domain-11,2,domain-11-domain-11-zone-04-street_light_state-mc-2
1330,domain-11,1,domain-11-domain-11-zone-04-temperature
1331,domain-11,2,domain-11-domain-11-zone-04-temperature-mc-1
1332,domain-11,2,domain-11-domain-11-zone-04-temperature-mc-2
1333,domain-11,1,domain-11-domain-11-zone-04-traffic_speed
1334,domain-11,2,domain-11-domain-11-zone-04-traffic_speed-mc-1
1335,domain-11,2,domain-11-domain-11-zone-04-traffic_speed-mc-2
1336,domain-12,1,domain-12-domain-12-zone-01-air_quality_co2
1337,domain-12,2,domain-12-domain-12-zone-01-air_quality_co2-mc-1
1338,domain-12,2,domain-12-domain-12-zone-01-air_quality_co2-mc-2
1339,domain-12,1,domain-12-domain-12-zone-01-air_quality_pm25
1340,domain-12,2,domain-12-domain-12-zone-01-air_quality_pm25-mc-1
1341,domain-12,2,domain-12-domain-12-zone-01-air_quality_pm25-mc-2
1342,domain-12,1,domain-12-domain-12-zone-01-bus_arrival
1343,domain-12,2,domain-12-domain-12-zone-01-bus_arrival-mc-1
1344,domain-12,2,domain-12-domain-12-zone-01-bus_arrival-mc-2
1345,domain-12,1,domain-12-domain-12-zone-01-humidity
1346,domain-12,2,domain-12-domain-12-zone-01-humidity-mc-1
1347,domain-12,2,domain-12-domain-12-zone-01-humidity-mc-2
1348,domain-12,1,domain-12-domain-12-zone-01-noise_level
1349,domain-12,2,domain-12-domain-12-zone-01-noise_level-mc-1
1350,domain-12,2,domain-12-domain-12-zone-01-noise_level-mc-2
1351,domain-12,1,domain-12-domain-12-zone-01-parking_availability
1352,domain-12,2,domain-12-domain-12-zone-01-parking_availability-mc-1
1353,domain-12,2,domain-12-domain-12-zone-01-parking_availability-mc-2
1354,domain-12,1,domain-12-domain-12-zone-01-rainfall
1355,domain-12,2,domain-12-domain-12-zone-01-rainfall-mc-1
1356,domain-12,2,domain-12-domain-12-zone-01-rainfall-mc-2
1357,domain-12,1,domain-12-domain-12-zone-01-street_light_state
1358,domain-12,2,domain-12-domain-12-zone-01-street_light_state-mc-1
1359,domain-12,2,domain-12-domain-12-zone-01-street_light_state-mc-2
1360,domain-12,1,domain-12-domain-12-zone-01-temperature
1361,domain-12,2,domain-12-domain-12-zone-01-temperature-mc-1
1362,domain-12,2,domain-12-domain-12-zone-01-temperature-mc-2
1363,domain-12,1,domain-12-domain-12-zone-01-traffic_speed
1364,domain-12,2,domain-12-domain-12-zone-01-traffic_speed-mc-1
1365,domain-12,2,domain-12-domain-12-zone-01-traffic_speed-mc-2
1366,domain-12,1,domain-12-domain-12-zone-02-air_quality_co2
1367,domain-12,2,domain-12-domain-12-zone-02-air_quality_co2-mc-1
1368,domain-12,2,domain-12-domain-12-zone-02-air_quality_co2-mc-2
1369,domain-12,1,domain-12-domain-12-zone-02-air_quality_pm25
1370,domain-12,2,domain-12-domain-12-zone-02-air_quality_pm25-mc-1
1371,domain-12,2,domain-12-domain-12-zone-02-air_quality_pm25-mc-2
1372,domain-12,1,domain-12-domain-12-zone-02-bus_arrival
1373,domain-12,2,domain-12-domain-12-zone-02-bus_arrival-mc-1
1374,domain-12,2,domain-12-domain-12-zone-02-bus_arrival-mc-2
1375,domain-12,1,domain-12-domain-12-zone-02-humidity
1376,domain-12,2,domain-12-domain-12-zone-02-humidity-mc-1
1377,domain-12,2,domain-12-domain-12-zone-02-humidity-mc-2
1378,domain-12,1,domain-12-domain-12-zone-02-noise_level
1379,domain-12,2,domain-12-domain-12-zone-02-noise_level-mc-1
1380,domain-12,2,domain-12-domain-12-zone-02-noise_level-mc-2
1381,domain-12,1,domain-12-domain-12-zone-02-parking_availability
1382,domain-12,2,domain-12-domain-12-zone-02-parking_availability-mc-1
1383,domain-12,2,domain-12-domain-12-zone-02-parking_availability-mc-2
1384,domain-12,1,domain-12-domain-12-zone-02-rainfall
1385,domain-12,2,domain-12-domain-12-zone-02-rainfall-mc-1
1386,domain-12,2,domain-12-domain-12-zone-02-rainfall-mc-2
1387,domain-12,1,domain-12-domain-12-zone-02-street_light_state
1388,domain-12,2,domain-12-domain-12-zone-02-street_light_state-mc-1
1389,domain-12,2,domain-12-domain-12-zone-02-street_light_state-mc-2
1390,domain-12,1,domain-12-domain-12-zone-02-temperature
1391,domain-12,2,domain-12-domain-12-zone-02-temperature-mc-1
1392,domain-12,2,domain-12-domain-12-zone-02-temperature-mc-2
1393,domain-12,1,domain-12-domain-12-zone-02-traffic_speed
1394,domain-12,2,domain-12-domain-12-zone-02-traffic_speed-mc-1
1395,domain-12,2,domain-12-domain-12-zone-02-traffic_speed-mc-2
1396,domain-12,1,domain-12-domain-12-zone-03-air_quality_co2
1397,domain-12,2,domain-12-domain-12-zone-03-air_quality_co2-mc-1
1398,domain-12,2,domain-12-domain-12-zone-03-air_quality_co2-mc-2
1399,domain-12,1,domain-12-domain-12-zone-03-air_quality_pm25
1400,domain-12,2,domain-12-domain-12-zone-03-air_quality_pm25-mc-1
1401,domain-12,2,domain-12-domain-12-zone-03-air_quality_pm25-mc-2
1402,domain-12,1,domain-12-domain-12-zone-03-bus_arrival
1403,domain-12,2,domain-12-domain-12-zone-03-bus_arrival-mc-1
1404,domain-12,2,domain-12-domain-12-zone-03-bus_arrival-mc-2
1405,domain-12,1,domain-12-domain-12-zone-03-humidity
1406,domain-12,2,domain-12-domain-12-zone-03-humidity-mc-1
1407,domain-12,2,domain-12-domain-12-zone-03-humidity-mc-2
1408,domain-12,1,domain-12-domain-12-zone-03-noise_level
1409,domain-12,2,domain-12-domain-12-zone-03-noise_level-mc-1
1410,domain-12,2,domain-12-domain-12-zone-03-noise_level-mc-2
1411,domain-12,1,domain-12-domain-12-zone-03-parking_availability
1412,domain-12,2,domain-12-domain-12-zone-03-parking_availability-mc-1
1413,domain-12,2,domain-12-domain-12-zone-03-parking_availability-mc-2
1414,domain-12,1,domain-12-domain-12-zone-03-rainfall
1415,domain-12,2,domain-12-domain-12-zone-03-rainfall-mc-1
1416,domain-12,2,domain-12-domain-12-zone-03-rainfall-mc-2
1417,domain-12,1,domain-12-domain-12-zone-03-street_light_state
1418,domain-12,2,domain-12-domain-12-zone-03-street_light_state-mc-1
1419,domain-12,2,domain-12-domain-12-zone-03-street_light_state-mc-2
1420,domain-12,1,domain-12-domain-12-zone-03-temperature
1421,domain-12,2,domain-12-domain-12-zone-03-temperature-mc-1
1422,domain-12,2,domain-12-domain-12-zone-03-temperature-mc-2
1423,domain-12,1,domain-12-domain-12-zone-03-traffic_speed
1424,domain-12,2,domain-12-domain-12-zone-03-traffic_speed-mc-1
1425,domain-12,2,domain-12-domain-12-zone-03-traffic_speed-mc-2
1426,domain-12,1,domain-12-domain-12-zone-04-air_quality_co2
1427,domain-12,2,domain-12-domain-12-zone-04-air_quality_co2-mc-1
1428,domain-12,2,domain-12-domain-12-zone-04-air_quality_co2-mc-2
1429,domain-12,1,domain-12-domain-12-zone-04-air_quality_pm25
1430,domain-12,2,domain-12-domain-12-zone-04-air_quality_pm25-mc-1
1431,domain-12,2,domain-12-domain-12-zone-04-air_quality_pm25-mc-2
1432,domain-12,1,domain-12-domain-12-zone-04-bus_arrival
1433,domain-12,2,domain-12-domain-12-zone-04-bus_arrival-mc-1
1434,domain-12,2,domain-12-domain-12-zone-04-bus_arrival-mc-2
1435,domain-12,1,domain-12-domain-12-zone-04-humidity
1436,domain-12,2,domain-12-domain-12-zone-04-humidity-mc-1
1437,domain-12,2,domain-12-domain-12-zone-04-humidity-mc-2
1438,domain-12,1,domain-12-domain-12-zone-04-noise_level
1439,domain-12,2,domain-12-domain-12-zone-04-noise_level-mc-1
1440,domain-12,2,domain-12-domain-12-zone-04-noise_level-mc-2
1441,domain-12,1,domain-12-domain-12-zone-04-parking_availability
1442,domain-12,2,domain-12-domain-12-zone-04-parking_availability-mc-1
1443,domain-12,2,domain-12-domain-12-zone-04-parking_availability-mc-2
1444,domain-12,1,domain-12-domain-12-zone-04-rainfall
1445,domain-12,2,domain-12-domain-12-zone-04-rainfall-mc-1
1446,domain-12,2,domain-12-domain-12-zone-04-rainfall-mc-2
1447,domain-12,1,domain-12-domain-12-zone-04-street_light_state
1448,domain-12,2,domain-12-domain-12-zone-04-street_light_state-mc-1
1449,domain-12,2,domain-12-domain-12-zone-04-street_light_state-mc-2
1450,domain-12,1,domain-12-domain-12-zone-04-temperature
1451,domain-12,2,domain-12-domain-12-zone-04-temperature-mc-1
1452,domain-12,2,domain-12-domain-12-zone-04-temperature-mc-2
1453,domain-12,1,domain-12-domain-12-zone-04-traffic_speed
1454,domain-12,2,domain-12-domain-12-zone-04-traffic_speed-mc-1
1455,domain-12,2,domain-12-domain-12-zone-04-traffic_speed-mc-2
1456,domain-13,1,domain-13-domain-13-zone-01-air_quality_co2
1457,domain-13,2,domain-13-domain-13-zone-01-air_quality_co2-mc-1
1458,domain-13,2,domain-13-domain-13-zone-01-air_quality_co2-mc-2
1459,domain-13,1,domain-13-domain-13-zone-01-air_quality_pm25
1460,domain-13,2,domain-13-domain-13-zone-01-air_quality_pm25-mc-1
1461,domain-13,2,domain-13-domain-13-zone-01-air_quality_pm25-mc-2
1462,domain-13,1,domain-13-domain-13-zone-01-bus_arrival
1463,domain-13,2,domain-13-domain-13-zone-01-bus_arrival-mc-1
1464,domain-13,2,domain-13-domain-13-zone-01-bus_arrival-mc-2
1465,domain-13,1,domain-13-domain-13-zone-01-humidity
1466,domain-13,2,domain-13-domain-13-zone-01-humidity-mc-1
1467,domain-13,2,domain-13-domain-13-zone-01-humidity-mc-2
1468,domain-13,1,domain-13-domain-13-zone-01-noise_level
1469,domain-13,2,domain-13-domain-13-zone-01-noise_level-mc-1
1470,domain-13,2,domain-13-domain-13-zone-01-noise_level-mc-2
1471,domain-13,1,domain-13-domain-13-zone-01-parking_availability
1472,domain-13,2,domain-13-domain-13-zone-01-parking_availability-mc-1
1473,domain-13,2,domain-13-domain-13-zone-01-parking_availability-mc-2
1474,domain-13,1,domain-13-domain-13-zone-01-rainfall
1475,domain-13,2,domain-13-domain-13-zone-01-rainfall-mc-1
1476,domain-13,2,domain-13-domain-13-zone-01-rainfall-mc-2
1477,domain-13,1,domain-13-domain-13-zone-01-street_light_state
1478,domain-13,2,domain-13-domain-13-zone-01-street_light_state-mc-1
1479,domain-13,2,domain-13-domain-13-zone-01-street_light_state-mc-2
1480,domain-13,1,domain-13-domain-13-zone-01-temperature
1481,domain-13,2,domain-13-domain-13-zone-01-temperature-mc-1
1482,domain-13,2,domain-13-domain-13-zone-01-temperature-mc-2
1483,domain-13,1,domain-13-domain-13-zone-01-traffic_speed
1484,domain-13,2,domain-13-domain-13-zone-01-traffic_speed-mc-1
1485,domain-13,2,domain-13-domain-13-zone-01-traffic_speed-mc-2
1486,domain-13,1,domain-13-domain-13-zone-02-air_quality_co2
1487,domain-13,2,domain-13-domain-13-zone-02-air_quality_co2-mc-1
1488,domain-13,2,domain-13-domain-13-zone-02-air_quality_co2-mc-2
1489,domain-13,1,domain-13-domain-13-zone-02-air_quality_pm25
1490,domain-13,2,domain-13-domain-13-zone-02-air_quality_pm25-mc-1
1491,domain-13,2,domain-13-domain-13-zone-02-air_quality_pm25-mc-2
1492,domain-13,1,domain-13-domain-13-zone-02-bus_arrival
1493,domain-13,2,domain-13-domain-13-zone-02-bus_arrival-mc-1
1494,domain-13,2,domain-13-domain-13-zone-02-bus_arrival-mc-2
1495,domain-13,1,domain-13-domain-13-zone-02-humidity
1496,domain-13,2,domain-13-domain-13-zone-02-humidity-mc-1
1497,domain-13,2,domain-13-domain-13-zone-02-humidity-mc-2
1498,domain-13,1,domain-13-domain-13-zone-02-noise_level
1499,domain-13,2,domain-13-domain-13-zone-02-noise_level-mc-1
1500,domain-13,2,domain-13-domain-13-zone-02-noise_level-mc-2
1501,domain-13,1,domain-13-domain-13-zone-02-parking_availability
1502,domain-13,2,domain-13-domain-13-zone-02-parking_availability-mc-1
1503,domain-13,2,domain-13-domain-13-zone-02-parking_availability-mc-2
1504,domain-13,1,domain-13-domain-13-zone-02-rainfall
1505,domain-13,2,domain-13-domain-13-zone-02-rainfall-mc-1
1506,domain-13,2,domain-13-domain-13-zone-02-rainfall-mc-2
1507,domain-13,1,domain-13-domain-13-zone-02-street_light_state
1508,domain-13,2,domain-13-domain-13-zone-02-street_light_state-mc-1
1509,domain-13,2,domain-13-domain-13-zone-02-street_light_state-mc-2
1510,domain-13,1,domain-13-domain-13-zone-02-temperature
1511,domain-13,2,domain-13-domain-13-zone-02-temperature-mc-1
1512,domain-13,2,domain-13-domain-13-zone-02-temperature-mc-2
1513,domain-13,1,domain-13-domain-13-zone-02-traffic_speed
1514,domain-13,2,domain-13-domain-13-zone-02-traffic_speed-mc-1
1515,domain-13,2,domain-13-domain-13-zone-02-traffic_speed-mc-2
1516,domain-13,1,domain-13-domain-13-zone-03-air_quality_co2
1517,domain-13,2,domain-13-domain-13-zone-03-air_quality_co2-mc-1
1518,domain-13,2,domain-13-domain-13-zone-03-air_quality_co2-mc-2
1519,domain-13,1,domain-13-domain-13-zone-03-air_quality_pm25
1520,domain-13,2,domain-13-domain-13-zone-03-air_quality_pm25-mc-1
1521,domain-13,2,domain-13-domain-13-zone-03-air_quality_pm25-mc-2
1522,domain-13,1,domain-13-domain-13-zone-03-bus_arrival
1523,domain-13,2,domain-13-domain-13-zone-03-bus_arrival-mc-1
1524,domain-13,2,domain-13-domain-13-zone-03-bus_arrival-mc-2
1525,domain-13,1,domain-13-domain-13-zone-03-humidity
1526,domain-13,2,domain-13-domain-13-zone-03-humidity-mc-1
1527,domain-13,2,domain-13-domain-13-zone-03-humidity-mc-2
1528,domain-13,1,domain-13-domain-13-zone-03-noise_level
1529,domain-13,2,domain-13-domain-13-zone-03-noise_level-mc-1
1530,domain-13,2,domain-13-domain-13-zone-03-noise_level-mc-2
1531,domain-13,1,domain-13-domain-13-zone-03-parking_availability
1532,domain-13,2,domain-13-domain-13-zone-03-parking_availability-mc-1
1533,domain-13,2,domain-13-domain-13-zone-03-parking_availability-mc-2
1534,domain-13,1,domain-13-domain-13-zone-03-rainfall
1535,domain-13,2,domain-13-domain-13-zone-03-rainfall-mc-1
1536,domain-13,2,domain-13-domain-13-zone-03-rainfall-mc-2
1537,domain-13,1,domain-13-domain-13-zone-03-street_light_state
1538,domain-13,2,domain-13-domain-13-zone-03-street_light_state-mc-1
1539,domain-13,2,domain-13-domain-13-zone-03-street_light_state-mc-2
1540,domain-13,1,domain-13-domain-13-zone-03-temperature
1541,domain-13,2,domain-13-domain-13-zone-03-temperature-mc-1
1542,domain-13,2,domain-13-domain-13-zone-03-temperature-mc-2
1543,domain-13,1,domain-13-domain-13-zone-03-traffic_speed
1544,domain-13,2,domain-13-domain-13-zone-03-traffic_speed-mc-1
1545,domain-13,2,domain-13-domain-13-zone-03-traffic_speed-mc-2
1546,domain-13,1,domain-13-domain-13-zone-04-air_quality_co2
1547,domain-13,2,domain-13-domain-13-zone-04-air_quality_co2-mc-1
1548,domain-13,2,domain-13-domain-13-zone-04-air_quality_co2-mc-2
1549,domain-13,1,domain-13-domain-13-zone-04-air_quality_pm25
1550,domain-13,2,domain-13-domain-13-zone-04-air_quality_pm25-mc-1
1551,domain-13,2,domain-13-domain-13-zone-04-air_quality_pm25-mc-2
1552,domain-13,1,domain-13-domain-13-zone-04-bus_arrival
1553,domain-13,2,domain-13-domain-13-zone-04-bus_arrival-mc-1
1554,domain-13,2,domain-13-domain-13-zone-04-bus_arrival-mc-2
1555,domain-13,1,domain-13-domain-13-zone-04-humidity
1556,domain-13,2,domain-13-domain-13-zone-04-humidity-mc-1
1557,domain-13,2,domain-13-domain-13-zone-04-humidity-mc-2
1558,domain-13,1,domain-13-domain-13-zone-04-noise_level
1559,domain-13,2,domain-13-domain-13-zone-04-noise_level-mc-1
1560,domain-13,2,domain-13-domain-13-zone-04-noise_level-mc-2
1561,domain-13,1,domain-13-domain-13-zone-04-parking_availability
1562,domain-13,2,domain-13-domain-13-zone-04-parking_availability-mc-1
1563,domain-13,2,domain-13-domain-13-zone-04-parking_availability-mc-2
1564,domain-13,1,domain-13-domain-13-zone-04-rainfall
1565,domain-13,2,domain-13-domain-13-zone-04-rainfall-mc-1
1566,domain-13,2,domain-13-domain-13-zone-04-rainfall-mc-2
1567,domain-13,1,domain-13-domain-13-zone-04-street_light_state
1568,domain-13,2,domain-13-domain-13-zone-04-street_light_state-mc-1
1569,domain-13,2,domain-13-domain-13-zone-04-street_light_state-mc-2
1570,domain-13,1,domain-13-domain-13-zone-04-temperature
1571,domain-13,2,domain-13-domain-13-zone-04-temperature-mc-1
1572,domain-13,2,domain-13-domain-13-zone-04-temperature-mc-2
1573,domain-13,1,domain-13-domain-13-zone-04-traffic_speed
1574,domain-13,2,domain-13-domain-13-zone-04-traffic_speed-mc-1
1575,domain-13,2,domain-13-domain-13-zone-04-traffic_speed-mc-2
1576,domain-14,1,domain-14-domain-14-zone-01-air_quality_co2
1577,domain-14,2,domain-14-domain-14-zone-01-air_quality_co2-mc-1
1578,domain-14,2,domain-14-domain-14-zone-01-air_quality_co2-mc-2
1579,domain-14,1,domain-14-domain-14-zone-01-air_quality_pm25
1580,domain-14,2,domain-14-domain-14-zone-01-air_quality_pm25-mc-1
1581,domain-14,2,domain-14-domain-14-zone-01-air_quality_pm25-mc-2
1582,domain-14,1,domain-14-domain-14-zone-01-bus_arrival
1583,domain-14,2,domain-14-domain-14-zone-01-bus_arrival-mc-1
1584,domain-14,2,domain-14-domain-14-zone-01-bus_arrival-mc-2
1585,domain-14,1,domain-14-domain-14-zone-01-humidity
1586,domain-14,2,domain-14-domain-14-zone-01-humidity-mc-1
1587,domain-14,2,domain-14-domain-14-zone-01-humidity-mc-2
1588,domain-14,1,domain-14-domain-14-zone-01-noise_level
1589,domain-14,2,domain-14-domain-14-zone-01-noise_level-mc-1
1590,domain-14,2,domain-14-domain-14-zone-01-noise_level-mc-2
1591,domain-14,1,domain-14-domain-14-zone-01-parking_availability
1592,domain-14,2,domain-14-domain-14-zone-01-parking_availability-mc-1
1593,domain-14,2,domain-14-domain-14-zone-01-parking_availability-mc-2
1594,domain-14,1,domain-14-domain-14-zone-01-rainfall
1595,domain-14,2,domain-14-domain-14-zone-01-rainfall-mc-1
1596,domain-14,2,domain-14-domain-14-zone-01-rainfall-mc-2
1597,domain-14,1,domain-14-domain-14-zone-01-street_light_state
1598,domain-14,2,domain-14-domain-14-zone-01-street_light_state-mc-1
1599,domain-14,2,domain-14-domain-14-zone-01-street_light_state-mc-2
1600,domain-14,1,domain-14-domain-14-zone-01-temperature
1601,domain-14,2,domain-14-domain-14-zone-01-temperature-mc-1
1602,domain-14,2,domain-14-domain-14-zone-01-temperature-mc-2
1603,domain-14,1,domain-14-domain-14-zone-01-traffic_speed
1604,domain-14,2,domain-14-domain-14-zone-01-traffic_speed-mc-1
1605,domain-14,2,domain-14-domain-14-zone-01-traffic_speed-mc-2
1606,domain-14,1,domain-14-domain-14-zone-02-air_quality_co2
1607,domain-14,2,domain-14-domain-14-zone-02-air_quality_co2-mc-1
1608,domain-14,2,domain-14-domain-14-zone-02-air_quality_co2-mc-2
1609,domain-14,1,domain-14-domain-14-zone-02-air_quality_pm25
1610,domain-14,2,domain-14-domain-14-zone-02-air_quality_pm25-mc-1
1611,domain-14,2,domain-14-domain-14-zone-02-air_quality_pm25-mc-2
1612,domain-14,1,domain-14-domain-14-zone-02-bus_arrival
1613,domain-14,2,domain-14-domain-14-zone-02-bus_arrival-mc-1
1614,domain-14,2,domain-14-domain-14-zone-02-bus_arrival-mc-2
1615,domain-14,1,domain-14-domain-14-zone-02-humidity
1616,domain-14,2,domain-14-domain-14-zone-02-humidity-mc-1
1617,domain-14,2,domain-14-domain-14-zone-02-humidity-mc-2
1618,domain-14,1,domain-14-domain-14-zone-02-noise_level
1619,domain-14,2,domain-14-domain-14-zone-02-noise_level-mc-1
1620,domain-14,2,domain-14-domain-14-zone-02-noise_level-mc-2
1621,domain-14,1,domain-14-domain-14-zone-02-parking_availability
1622,domain-14,2,domain-14-domain-14-zone-02-parking_availability-mc-1
1623,domain-14,2,domain-14-domain-14-zone-02-parking_availability-mc-2
1624,domain-14,1,domain-14-domain-14-zone-02-rainfall
1625,domain-14,2,domain-14-domain-14-zone-02-rainfall-mc-1
1626,domain-14,2,domain-14-domain-14-zone-02-rainfall-mc-2
1627,domain-14,1,domain-14-domain-14-zone-02-street_light_state
1628,domain-14,2,domain-14-domain-14-zone-02-street_light_state-mc-1
1629,domain-14,2,domain-14-domain-14-zone-02-street_light_state-mc-2
1630,domain-14,1,domain-14-domain-14-zone-02-temperature
1631,domain-14,2,domain-14-domain-14-zone-02-temperature-mc-1
1632,domain-14,2,domain-14-domain-14-zone-02-temperature-mc-2
1633,domain-14,1,domain-14-domain-14-zone-02-traffic_speed
1634,domain-14,2,domain-14-domain-14-zone-02-traffic_speed-mc-1
1635,domain-14,2,domain-14-domain-14-zone-02-traffic_speed-mc-2
1636,domain-14,1,domain-14-domain-14-zone-03-air_quality_co2
1637,domain-14,2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
1638,domain-14,2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
1639,domain-14,1,domain-14-domain-14-zone-03-air_quality_pm25
1640,domain-14,2,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
1641,domain-14,2,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
1642,domain-14,1,domain-14-domain-14-zone-03-bus_arrival
1643,domain-14,2,domain-14-domain-14-zone-03-bus_arrival-mc-1
1644,domain-14,2,domain-14-domain-14-zone-03-bus_arrival-mc-2
1645,domain-14,1,domain-14-domain-14-zone-03-humidity
1646,domain-14,2,domain-14-domain-14-zone-03-humidity-mc-1
1647,domain-14,2,domain-14-domain-14-zone-03-humidity-mc-2
1648,domain-14,1,domain-14-domain-14-zone-03-noise_level
1649,domain-14,2,domain-14-domain-14-zone-03-noise_level-mc-1
1650,domain-14,2,domain-14-domain-14-zone-03-noise_level-mc-2
1651,domain-14,1,domain-14-domain-14-zone-03-parking_availability
1652,domain-14,2,domain-14-domain-14-zone-03-parking_availability-mc-1
1653,domain-14,2,domain-14-domain-14-zone-03-parking_availability-mc-2
1654,domain-14,1,domain-14-domain-14-zone-03-rainfall
1655,domain-14,2,domain-14-domain-14-zone-03-rainfall-mc-1
1656,domain-14,2,domain-14-domain-14-zone-03-rainfall-mc-2
1657,domain-14,1,domain-14-domain-14-zone-03-street_light_state
1658,domain-14,2,domain-14-domain-14-zone-03-street_light_state-mc-1
